,Player Name,Born,Age,Batting Style,Bowling Style,Playing Role,Innings_ODI_batting,Innings_T20_batting,Innings_Test_batting,NO_ODI,NO_T20,NO_Test,Runs_ODI_batting,Runs_T20_batting,Runs_Test_batting,HS_ODI,HS_T20,HS_Test,Ave_ODI_batting,Ave_T20_batting,Ave_Test_batting,BF_ODI,BF_T20,BF_Test,SR_ODI_batting,SR_T20_batting,100_ODI,100_T20,100_Test,50_ODI,50_T20,50_Test,0_ODI,0_T20,0_Test,Innings_ODI_bowling,Innings_T20_bowling,Innings_Test_bowling,Balls_ODI,Balls_T20,Balls_Test,Runs_ODI_bowling,Runs_T20_bowling,Runs_Test_bowling,Wickets_ODI,Wickets_T20,Wickets_Test,BBI_ODI,BBI_T20,BBI_Test,Ave_ODI_bowling,Ave_T20_bowling,Ave_Test_bowling,Econ_ODI,Econ_T20,Econ_Test,SR_ODI_bowling,SR_T20_bowling,SR_Test_bowling,4_ODI,4_T20,4_Test,5_ODI,5_T20,5_Test,10_ODI,10_T20,10_Test,ODI_Matches,T20_Matches,Test_Matches,Country,Current Status,SpanStart_ODI,SpanEnd_ODI,SpanStart_Test,SpanEnd_Test,SpanStart_T20,SpanEnd_T20
445,Rahmat Shah,7/6/1993,31.0630137,Right hand Bat,Legbreak Googly,Allrounder,107,1,18,4,0,0,3730,3,578,114,3,102,36.21,3.0,32.11,5220,6,0,71.45,50.0,5,0,1,28,0,5,5,0,4,29,0,4,543,0,84,532,0,53,15,0,1,5/32,-,1/30,35.46,0.0,53.0,5.87,0.0,3.78,36.2,0.0,84.0,0,0,0,1,0,0,0,0,0,111,1,9,AFG,Currently Playing,2013,2024,2018,2024,2024,2024
446,Raqibul Hasan,1/1/1953,71.57534247,Right hand Bat,Never Bowled,Batter,56,5,18,7,0,1,1325,51,336,89,18,65,18.16,10.2,19.76,2198,62,0,43.735,82.25,0,0,0,8,0,1,6,0,2,1,0,4,1,0,42,4,0,17,0,0,1,-,-,1/0,0.0,0.0,17.0,24.0,0.0,2.42,0.0,0.0,42.0,0,0,0,0,0,0,0,0,0,2,5,9,BAN,Retired,2008,2011,2008,2011,2008,2010
447,Rehan Ahmed,8/13/2004,19.96164384,Right hand Bat,Legbreak Googly,Bowling Allrounder,4,5,8,0,1,0,35,33,87,15,11,28,8.75,8.25,10.87,46,25,0,76.08,132.0,0,0,0,0,0,0,0,1,1,5,7,8,282,0,932,233,228,621,10,9,18,4/54,3/39,5/48,23.3,25.33,34.5,4.95,9.5,3.99,28.2,16.0,51.7,1,0,0,0,0,1,0,0,0,6,7,4,ENG,Currently Playing,2023,2023,2022,2024,2023,2023
448,Robiul Islam,10/20/1986,37.77534247,Right hand Bat,Right arm Fast medium,Bowler,1,0,17,1,0,6,0,0,99,0,0,33,0.0,0.0,9.0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,6,3,1,17,133,0,1860,117,13,992,2,0,25,1/21,-,6/71,58.5,0.0,39.68,5.27,13.0,3.2,66.5,0.0,74.4,0,0,0,0,0,2,0,0,0,3,1,9,BAN,Retired,2013,2013,2010,2014,2013,2013
449,Rubel Hossain,1/1/1990,34.57534247,Right hand Bat,Right arm Fast,Bowler,53,15,47,24,10,19,144,20,265,17,8,45,4.96,4.0,9.46,277,36,0,51.98,55.55,0,0,0,0,0,0,11,4,7,102,27,44,4678,0,4223,4427,912,2764,129,28,36,6/26,3/31,5/166,34.31,32.57,76.77,5.67,9.45,3.92,36.2,20.6,117.3,7,0,0,1,0,1,0,0,0,104,28,27,BAN,Retired,2009,2021,2009,2020,2009,2021
450,S Badrinath,8/30/1980,43.91506849,Right hand Bat,Right arm Offbreak,Middle order Batter,6,1,3,1,0,0,79,43,63,27,43,56,15.8,43.0,21.0,172,37,0,45.93,116.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,7,1,2,IND,Retired,2008,2011,2010,2010,2011,2011
451,S Chanderpaul,8/16/1974,49.95342466,Left hand Bat,Legbreak,Batter,251,22,280,40,5,49,8778,343,11867,150,41,203,41.6,20.17,51.37,12408,347,0,70.74,98.84,11,0,30,59,0,66,6,0,15,28,0,43,740,0,1740,636,0,883,14,0,9,3/18,-,1/2,45.42,0.0,98.11,5.15,0.0,3.04,52.8,0.0,193.3,0,0,0,0,0,0,0,0,0,268,22,164,WI,Retired,1994,2011,1994,2015,2006,2010
452,S Dhawan,12/5/1985,38.64931507,Left hand Bat,Right arm Offbreak,Opening Batter,164,66,58,10,3,1,6793,1759,2315,143,92,190,44.11,27.92,40.61,7436,1392,0,91.35,126.36,17,0,7,39,11,5,5,2,4,0,0,5,0,0,54,0,0,18,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,167,68,34,IND,Retired,2010,2022,2013,2018,2011,2021
453,S Mahmood,2/25/1997,27.42465753,Right hand Bat,Right arm Fast medium,Bowler,2,7,2,0,4,1,20,22,52,12,7,49,10.0,7.33,52.0,31,28,0,64.51,78.57,0,0,0,0,0,0,0,1,0,8,11,4,419,0,366,320,398,137,14,7,6,4/42,3/33,2/21,22.85,56.85,22.83,4.58,10.47,2.24,29.9,32.5,61.0,1,0,0,0,0,0,0,0,0,8,12,2,ENG,Retired,2020,2023,2022,2022,2019,2022
454,S Matsikenyeri,5/3/1983,41.23835616,Right hand Bat,Right arm Offbreak,Middle order Batter,110,10,16,9,0,1,2224,76,351,90,32,57,22.01,7.6,23.4,3072,82,0,72.39,92.68,0,0,0,13,0,2,8,2,0,38,3,8,920,0,483,778,23,345,16,0,2,2/25,-,1/58,48.62,0.0,172.5,5.07,8.62,4.28,57.5,0.0,241.5,0,0,0,0,0,0,0,0,0,113,10,8,ZIM,Retired,2002,2015,2003,2005,2006,2012
455,S Prasanna,6/27/1985,39.08767123,Right hand Bat,Legbreak,Allrounder,37,20,1,3,6,0,421,214,5,95,37,5,12.38,15.28,5.0,445,161,0,94.6,132.91,0,0,0,2,0,0,7,0,0,39,18,1,1945,0,138,1767,359,80,32,10,0,3/32,2/45,-,55.21,35.9,0.0,5.45,7.18,3.47,60.7,30.0,0.0,0,0,0,0,0,0,0,0,0,40,20,1,SL,Retired,2011,2019,2011,2011,2013,2017
456,S Randiv,1/30/1985,39.49589041,Right hand Bat,Right arm Offbreak,Bowler,18,2,17,2,0,1,280,8,147,56,6,39,17.5,4.0,9.18,382,6,0,73.29,133.33,0,0,0,1,0,0,2,0,3,29,7,21,1437,0,3146,1214,139,1613,36,7,43,5/42,3/20,5/82,33.72,19.85,37.51,5.06,6.61,3.07,39.9,18.0,73.1,0,0,0,1,0,1,0,0,0,31,7,12,SL,Retired,2009,2016,2010,2012,2010,2011
457,S Samarawickrama,8/30/1995,28.91506849,Right hand Bat,Never Bowled,Wicketkeeper Batter,38,18,14,5,2,1,1170,310,308,108,61,104,35.45,19.37,23.69,1223,282,0,95.66,109.92,1,0,1,8,2,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,41,19,9,SL,Currently Playing,2017,2024,2017,2024,2017,2024
458,S Sreesanth,2/6/1983,41.47671233,Right hand Bat,Right arm Fast medium,Bowler,21,3,40,10,2,13,44,20,281,10,19,35,4.0,20.0,10.4,121,14,0,36.36,142.85,0,0,0,0,0,0,3,1,10,52,9,50,2476,0,5419,2508,288,3271,75,7,87,6/55,2/12,5/40,33.44,41.14,37.59,6.07,8.47,3.62,33.0,29.1,62.2,2,0,0,1,0,3,0,0,0,53,10,27,IND,Retired,2005,2011,2006,2011,2006,2008
459,SA Yadav,9/14/1990,33.8739726,Right hand Bat,"Right arm Medium, Right arm Offbreak",Batter,35,67,1,5,11,0,773,2424,8,72,117,8,25.76,43.28,8.0,736,1433,0,105.02,169.15,0,4,0,4,20,0,3,3,0,1,0,0,12,0,0,17,0,0,0,0,0,-,-,-,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,37,70,1,IND,Currently Playing,2021,2023,2023,2023,2021,2024
460,SB Styris,7/10/1975,49.05205479,Right hand Bat,Right arm Medium,Allrounder,161,29,48,23,2,4,4483,578,1586,141,66,170,32.48,21.4,36.04,5645,483,0,79.41,119.66,4,0,5,28,1,6,9,0,5,161,21,36,6114,0,1960,4839,349,1015,137,18,20,6/25,3/5,3/28,35.32,19.38,50.75,4.74,6.77,3.1,44.6,17.1,98.0,4,0,0,1,0,0,0,0,0,188,31,29,NZ,Retired,1999,2011,2002,2007,2005,2010
461,SC Kuggeleijn,1/3/1992,32.56986301,Right hand Bat,Right arm Fast medium,Bowling Allrounder,1,8,6,1,4,0,11,79,92,11,35,44,0.0,19.75,15.33,6,37,0,183.33,213.51,0,0,0,0,0,0,0,2,2,2,17,6,84,0,354,58,471,294,5,16,6,3/41,3/27,2/75,11.6,29.43,49.0,4.14,8.74,4.98,16.8,20.1,59.0,0,0,0,0,0,0,0,0,0,2,18,3,NZ,Currently Playing,2017,2017,2023,2024,2019,2021
462,SC Williams,9/26/1986,37.84109589,Left hand Bat,Slow Left arm Orthodox,Middle order Batter,151,80,29,20,8,2,4986,1691,1109,174,66,151,38.06,23.48,41.07,5751,1338,0,86.69,126.38,8,0,4,35,11,3,8,6,0,128,73,24,4792,0,2086,3946,1374,1104,83,48,23,4/43,3/15,3/20,47.54,28.62,48.0,4.94,6.93,3.17,57.7,24.7,90.6,1,0,0,0,0,0,0,0,0,156,81,15,ZIM,Currently Playing,2005,2023,2013,2024,2006,2024
463,SCJ Broad,6/24/1986,38.09589041,Left hand Bat,Right arm Fast medium,Bowler,68,26,244,25,10,41,529,118,3662,45,18,169,12.3,7.37,18.03,709,118,0,74.61,100.0,0,0,1,0,0,13,8,2,39,121,55,309,6109,0,33698,5364,1491,16719,178,65,604,5/23,4/24,8/15,30.13,22.93,27.68,5.26,7.62,2.97,34.3,18.0,55.7,9,1,0,1,0,20,0,0,3,121,56,167,ENG,Retired,2006,2016,2007,2023,2006,2014
464,SD Hope,11/10/1993,30.71780822,Right hand Bat,Never Bowled,Wicketkeeper Batter,119,29,72,16,3,3,5177,616,1726,170,82,147,50.26,23.69,25.01,6673,463,0,77.58,133.04,16,0,2,25,3,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,124,31,38,WI,Currently Playing,2016,2024,2015,2021,2017,2024
465,SE Bond,6/7/1975,49.14246575,Right hand Bat,Right arm Fast,Bowler,40,8,20,22,3,7,292,21,168,31,8,41,16.22,4.2,12.92,384,21,0,76.04,100.0,0,0,0,0,0,0,2,2,1,80,20,32,4295,0,3372,3070,543,1922,147,25,87,6/19,3/18,6/51,20.88,21.72,22.09,4.28,7.0,3.41,29.2,18.6,38.7,7,0,0,4,0,5,0,0,1,82,20,18,NZ,Retired,2002,2010,2001,2009,2005,2010
466,SE Marsh,7/9/1983,41.05479452,Left hand Bat,Slow Left arm Orthodox,Top order Batter,72,15,68,4,1,2,2773,255,2265,151,47,182,40.77,18.21,34.31,3406,248,0,81.41,102.82,7,0,6,15,0,10,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,73,15,38,AUS,Retired,2008,2019,2011,2019,2008,2016
467,SF Mire,8/21/1989,34.93972603,Right hand Bat,Right arm Medium fast,Batter,47,8,4,0,0,0,955,253,78,112,94,47,20.31,31.62,19.5,1190,196,0,80.25,129.08,1,0,0,3,2,0,4,0,1,19,5,3,507,0,84,515,115,32,12,1,1,4/43,1/15,1/22,42.91,115.0,32.0,6.09,9.58,2.28,42.2,72.0,84.0,1,0,0,0,0,0,0,0,0,47,9,2,ZIM,Retired,2014,2019,2017,2017,2018,2019
468,SG Borthwick,4/19/1990,34.27671233,Left hand Bat,Legbreak,Batting Allrounder,2,1,2,0,0,0,18,14,5,15,14,4,9.0,14.0,2.5,16,16,0,112.5,87.5,0,0,0,0,0,0,0,0,0,2,1,2,54,0,78,72,15,82,0,1,4,-,1/15,3/33,0.0,15.0,20.5,8.0,3.75,6.3,0.0,24.0,19.5,0,0,0,0,0,0,0,0,0,2,1,1,ENG,Retired,2011,2011,2014,2014,2011,2011
469,SI Mahmood,12/21/1981,42.60547945,Right hand Bat,Right arm Fast medium,Bowler,15,2,11,4,2,1,85,1,81,22,1,34,7.72,0.0,8.1,101,2,0,84.15,50.0,0,0,0,0,0,0,3,0,3,25,4,14,1197,0,1130,1169,155,762,30,3,20,4/50,1/31,4/22,38.96,51.66,38.1,5.85,11.07,4.04,39.9,28.0,56.5,1,0,0,0,0,0,0,0,0,26,4,8,ENG,Retired,2004,2009,2006,2007,2006,2009
470,SI de Saram,9/2/1973,50.90684932,Right hand Bat,Right arm Offbreak,Batter,13,0,5,2,0,0,183,0,117,38,0,39,16.63,0.0,23.4,270,0,0,67.77,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,15,1,4,SL,Retired,1999,2001,1999,2000,2009,2009
471,SJ Benn,7/22/1981,43.01917808,Left hand Bat,Slow Left arm Orthodox,Bowler,30,7,39,7,4,5,182,37,486,31,13,42,7.91,12.33,14.29,240,42,0,75.83,88.09,0,0,0,0,0,0,5,1,7,46,24,42,2387,0,7321,1913,606,3402,39,18,87,4/18,4/6,6/81,49.05,33.66,39.1,4.8,7.21,2.78,61.2,28.0,84.1,3,1,0,0,0,6,0,0,0,47,24,26,WI,Retired,2008,2016,2008,2015,2008,2016
472,SK Raina,11/27/1986,37.67123288,Left hand Bat,Right arm Offbreak,Middle order Batter,194,66,31,35,11,2,5615,1605,768,116,101,120,35.31,29.18,26.48,6005,1190,0,93.5,134.87,5,1,1,36,5,7,14,3,8,101,27,22,2126,0,1041,1811,442,603,36,13,13,3/34,2/6,2/1,50.3,34.0,46.38,5.11,7.59,3.47,59.0,26.8,80.0,0,0,0,0,0,0,0,0,0,226,78,18,IND,Retired,2005,2018,2010,2015,2006,2018
473,SL Malinga,8/28/1983,40.92054795,Right hand Bat,Right arm Fast,Bowler,119,33,37,36,12,13,567,136,275,56,27,64,6.83,6.47,11.45,761,161,0,74.5,84.47,0,0,0,1,0,1,26,8,9,220,83,59,10936,0,5209,9760,2225,3349,338,107,101,6/38,5/6,5/50,28.87,20.79,33.15,5.35,7.42,3.85,32.3,16.8,51.5,11,1,0,8,2,3,0,0,0,226,84,30,SL,Retired,2004,2019,2004,2010,2006,2020
474,SM Boland,4/11/1989,35.29863014,Right hand Bat,Right arm Fast medium,Bowler,4,0,11,1,0,4,9,0,47,4,0,20,3.0,0.0,6.71,22,0,0,40.9,0.0,0,0,0,0,0,0,1,0,2,13,3,19,716,0,1531,725,90,712,16,3,35,3/67,3/26,6/7,45.31,30.0,20.34,6.07,8.18,2.79,44.7,22.0,43.7,0,0,0,0,0,1,0,0,0,14,3,10,AUS,Retired,2016,2016,2021,2023,2016,2016
475,SM Curran,6/3/1998,26.15342466,Left hand Bat,Left arm Medium fast,Allrounder,24,30,38,3,9,5,468,272,815,95,50,78,22.28,12.95,24.69,489,230,0,95.7,118.26,0,0,0,1,1,3,1,0,7,32,51,42,1277,0,3091,1323,1274,1669,33,52,47,5/48,5/10,4/58,40.09,24.5,35.51,6.21,8.12,3.23,38.6,18.0,65.7,1,0,0,1,1,0,0,0,0,32,51,24,ENG,Currently Playing,2018,2023,2018,2021,2019,2024
476,SM Katich,8/21/1975,48.93972603,Left hand Bat,Left arm Wrist spin,Batter,42,2,99,5,0,6,1324,69,4188,107,39,157,35.78,34.5,45.03,1926,47,0,68.74,146.8,1,0,10,9,0,25,3,0,4,0,0,25,0,0,1039,0,0,635,0,0,21,-,-,6/65,0.0,0.0,30.23,0.0,0.0,3.66,0.0,0.0,49.4,0,0,0,0,0,1,0,0,0,45,3,56,AUS,Retired,2001,2006,2001,2010,2005,2006
477,SMSM Senanayake,2/9/1985,39.46849315,Right hand Bat,Right arm Offbreak,Bowler,33,12,1,11,6,0,290,56,5,42,17,5,13.18,9.33,5.0,311,66,0,93.24,84.84,0,0,0,0,0,0,6,2,0,47,23,2,2358,0,138,1874,549,96,53,25,0,4/13,4/46,-,35.35,21.96,0.0,4.76,6.77,4.17,44.4,19.4,0.0,1,1,0,0,0,0,0,0,0,49,24,1,SL,Retired,2012,2015,2013,2014,2012,2016
478,SN Thakur,10/16/1991,32.78630137,Right hand Bat,Right arm Medium,Bowler,25,6,18,6,3,1,329,69,331,50,22,67,17.31,23.0,19.47,313,38,0,105.11,181.57,0,0,0,1,0,4,1,2,3,46,24,19,1940,0,1449,2014,772,880,65,33,31,4/37,4/27,7/61,30.98,23.39,28.38,6.22,9.15,3.64,29.8,15.3,46.7,3,1,0,0,0,1,0,0,0,47,25,11,IND,Retired,2017,2023,2018,2023,2018,2022
479,SO Hetmyer,12/26/1996,27.59178082,Left hand Bat,Never Bowled,Middle order Batter,50,48,30,3,4,0,1515,902,838,139,81,93,32.23,20.5,27.93,1449,763,0,104.55,118.21,5,0,0,4,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,53,57,16,WI,Retired,2017,2023,2017,2019,2018,2023
480,SP Narine,5/26/1988,36.17534247,Left hand Bat,Right arm Offbreak,Bowling Allrounder,45,23,7,12,8,2,363,155,40,36,30,22,11.0,10.33,8.0,441,138,0,82.31,112.31,0,0,0,0,0,0,8,2,1,65,49,11,3540,0,1650,2435,1105,851,92,52,21,6/27,4/12,6/91,26.46,21.25,40.52,4.12,6.01,3.09,38.4,21.1,78.5,4,1,0,2,0,2,0,0,0,65,51,6,WI,Retired,2011,2016,2012,2013,2012,2019
481,SPD Smith,6/2/1989,35.15616438,Right hand Bat,Legbreak Googly,Top order Batter,142,55,195,18,11,25,5446,1094,9685,164,90,239,43.91,24.86,56.97,6230,872,0,87.41,125.45,12,0,32,33,5,41,8,1,10,40,17,62,1076,0,1470,971,377,1008,28,17,19,3/16,3/20,3/18,34.67,22.17,53.05,5.41,7.77,4.11,38.4,17.1,77.3,0,0,0,0,0,0,0,0,0,158,67,109,AUS,Currently Playing,2010,2024,2010,2024,2010,2024
482,SR Clark,9/28/1975,48.83561644,Right hand Bat,Right arm Fast medium,Bowler,12,0,26,7,0,7,69,0,248,16,0,39,13.8,0.0,13.05,88,0,0,78.4,0.0,0,0,0,0,0,0,1,0,5,38,9,48,1829,0,5146,1477,237,2243,53,13,94,4/54,4/20,5/32,27.86,18.23,23.86,4.84,6.58,2.61,34.5,16.6,54.7,2,1,0,0,0,2,0,0,0,39,9,24,AUS,Retired,2005,2009,2006,2009,2006,2007
483,SR Patel,11/30/1984,39.6630137,Right hand Bat,Slow Left arm Orthodox,Allrounder,22,14,9,7,2,0,482,189,151,70,67,42,32.13,15.75,16.77,517,173,0,93.23,109.24,0,0,0,1,1,0,1,2,2,32,15,10,1187,0,858,1091,321,421,24,7,7,5/41,2/6,2/27,45.45,45.85,60.14,5.51,7.64,2.94,49.4,36.0,122.5,0,0,0,1,0,0,0,0,0,36,18,6,ENG,Retired,2008,2013,2012,2015,2011,2013
484,SR Tendulkar,4/24/1973,51.2630137,Right hand Bat,"Right arm Offbreak, Legbreak Googly",Top order Batter,452,1,329,41,0,33,18426,10,15921,200,10,248,44.83,10.0,53.78,21368,12,0,86.23,83.33,49,0,51,96,0,68,20,0,14,270,1,145,8054,0,4240,6850,12,2492,154,1,46,5/32,1/12,3/10,44.48,12.0,54.17,5.1,4.8,3.52,52.2,15.0,92.1,4,0,0,2,0,0,0,0,0,463,1,200,IND,Retired,1989,2012,1989,2013,2006,2006
485,SR Thompson,8/15/1991,32.95616438,Left hand Bat,Right arm Medium fast,Bowler,15,30,6,1,8,0,228,328,64,39,56,53,16.28,14.9,10.66,251,254,0,90.83,129.13,0,0,0,0,1,1,0,1,1,16,30,6,559,0,410,490,670,204,12,18,10,2/17,4/18,3/28,40.83,37.22,20.4,5.25,8.48,2.98,46.5,26.3,41.0,0,1,0,0,0,0,0,0,0,20,41,3,IRE,Retired,2013,2017,2018,2019,2014,2019
486,SR Watson,6/17/1981,43.11506849,Right hand Bat,Right arm Fast medium,Allrounder,169,56,109,27,6,3,5757,1462,3731,185,124,176,40.54,29.24,35.19,6365,1006,0,90.44,145.32,9,1,4,33,10,24,12,3,6,163,49,93,6466,0,5495,5342,1187,2526,168,48,75,4/36,4/15,6/33,31.79,24.72,33.68,4.95,7.65,2.75,38.4,19.3,73.2,3,1,0,0,0,3,0,0,0,190,58,59,AUS,Retired,2002,2015,2005,2015,2006,2016
487,SS Cottrell,8/19/1989,34.94520548,Right hand Bat,Left arm Fast medium,Bowler,19,10,4,11,6,0,88,18,11,17,4,5,11.0,4.5,2.75,130,29,0,67.69,62.06,0,0,0,0,0,0,2,1,1,36,44,2,1722,0,276,1685,1244,196,52,52,2,5/46,4/28,1/72,32.4,23.92,98.0,5.87,8.13,4.26,33.1,17.6,138.0,2,1,0,1,0,0,0,0,0,38,45,2,WI,Retired,2015,2021,2013,2014,2014,2023
488,SS Iyer,12/6/1994,29.64657534,Right hand Bat,"Right arm Offbreak, Legbreak Googly",Top order Batter,54,47,24,6,11,2,2383,1104,811,128,74,105,49.64,30.66,36.86,2353,811,0,101.27,136.12,5,0,1,18,8,5,1,4,2,5,1,1,37,0,6,39,2,2,0,0,0,-,-,-,0.0,0.0,0.0,6.32,6.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,59,51,14,IND,Currently Playing,2017,2023,2021,2024,2017,2023
489,SSJ Brooks,10/1/1988,35.82739726,Right hand Bat,Legbreak,Top order Batter,29,12,24,1,1,0,842,218,553,101,56,111,30.07,19.81,23.04,1114,212,0,75.58,102.83,1,0,1,4,1,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,29,13,13,WI,Retired,2022,2023,2019,2022,2021,2022
490,ST Finn,4/4/1989,35.31780822,Right hand Bat,Right arm Fast medium,Bowler,30,3,47,13,3,22,136,14,279,35,8,56,8.0,0.0,11.16,223,19,0,60.98,73.68,0,0,0,0,0,1,7,0,9,67,21,66,3550,0,6412,2996,583,3800,102,27,125,5/33,3/16,6/79,29.37,21.59,30.4,5.06,7.28,3.55,34.8,17.7,51.2,4,0,0,2,0,5,0,0,0,69,21,36,ENG,Retired,2011,2017,2010,2016,2011,2015
491,ST Gabriel,4/28/1988,36.25205479,Right hand Bat,Right arm Fast,Bowler,16,0,88,9,0,34,24,0,229,12,0,20,3.42,0.0,4.24,63,0,0,38.09,0.0,0,0,0,0,0,0,4,0,23,25,2,104,1148,0,9379,1134,56,5348,33,3,166,3/17,3/44,8/62,34.36,18.66,32.21,5.92,8.0,3.42,34.7,14.0,56.5,0,0,0,0,0,6,0,0,1,25,2,59,WI,Retired,2016,2019,2012,2023,2013,2013
492,STR Binny,6/3/1984,40.15342466,Right hand Bat,Right arm Medium,Allrounder,11,2,10,3,0,1,230,35,194,77,24,78,28.75,17.5,21.55,246,29,0,93.49,120.68,0,0,0,1,0,1,1,0,2,12,3,7,490,0,450,439,54,258,20,1,3,6/4,1/14,2/24,21.95,54.0,86.0,5.37,10.8,3.44,24.5,30.0,150.0,0,0,0,1,0,0,0,0,0,14,3,6,IND,Retired,2014,2015,2014,2015,2015,2016
493,SW Masakadza,9/4/1986,37.90136986,Right hand Bat,Right arm Fast medium,Bowler,11,5,9,3,1,1,170,18,88,45,9,24,21.25,4.5,11.0,177,24,0,96.04,75.0,0,0,0,0,0,0,1,1,3,16,7,9,791,0,1057,891,211,515,25,4,16,4/46,2/39,4/32,35.64,52.75,32.18,6.75,10.82,2.92,31.6,29.2,66.0,3,0,0,0,0,0,0,0,0,16,7,5,ZIM,Retired,2010,2014,2012,2014,2010,2013
494,SW Poynter,10/18/1990,33.78082192,Right hand Bat,Never Bowled,Wicketkeeper Batter,19,21,2,5,6,0,185,240,1,36,39,1,13.21,16.0,0.5,278,213,0,66.54,112.67,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,21,25,1,IRE,Retired,2014,2019,2019,2019,2015,2019
495,SW Tait,2/22/1983,41.43287671,Right hand Bat,Right arm Fast,Bowler,7,6,5,5,2,2,25,11,20,11,6,8,12.5,2.75,6.66,29,15,0,86.2,73.33,0,0,0,0,0,0,1,1,0,34,21,6,1688,0,414,1461,589,302,62,28,5,4/39,3/13,3/97,23.56,21.03,60.4,5.19,7.39,4.37,27.2,17.0,82.8,2,0,0,0,0,0,0,0,0,35,21,3,AUS,Retired,2007,2011,2005,2008,2007,2016
496,Sabbir Rahman,11/22/1991,32.68493151,Right hand Bat,Legbreak,Middle order Batter,59,47,22,7,5,2,1333,977,481,102,80,66,25.63,23.26,24.05,1461,819,0,91.23,119.29,1,0,0,6,4,4,5,3,5,21,9,7,306,0,144,345,79,98,3,6,0,1/12,3/11,-,115.0,13.16,0.0,6.76,6.49,4.08,102.0,12.1,0.0,0,0,0,0,0,0,0,0,0,66,48,11,BAN,Retired,2014,2019,2016,2018,2014,2022
497,Saeed Ajmal,10/14/1977,46.79178082,Right hand Bat,Right arm Offbreak,Bowler,70,23,53,24,12,12,324,91,451,33,21,50,7.04,8.27,11.0,535,86,0,60.56,105.81,0,0,0,0,0,1,11,3,9,112,63,67,6000,0,11592,4182,1516,5003,184,85,178,5/24,4/19,7/55,22.72,17.83,28.1,4.18,6.36,2.58,32.6,16.8,65.1,6,4,0,2,0,10,0,0,4,113,64,35,PAK,Retired,2008,2015,2009,2014,2009,2015
498,Salman Butt,10/7/1984,39.8109589,Left hand Bat,Right arm Offbreak,Batter,78,23,62,4,2,0,2725,595,1889,136,74,122,36.82,28.33,30.46,3572,551,0,76.28,107.98,8,0,3,14,3,10,15,1,6,6,0,5,69,0,137,90,0,106,0,0,1,-,-,1/36,0.0,0.0,106.0,7.82,0.0,4.64,0.0,0.0,137.0,0,0,0,0,0,0,0,0,0,78,24,33,PAK,Retired,2004,2010,2003,2010,2007,2010
499,Sarfaraz Ahmed,5/22/1987,37.18630137,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,91,42,95,22,12,14,2315,818,3031,105,89,118,33.55,27.26,37.41,2635,653,0,87.85,125.26,2,0,4,11,3,21,1,2,4,1,0,0,12,0,0,15,0,0,0,0,0,-,-,-,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,117,61,54,PAK,Retired,2007,2021,2010,2023,2010,2021
500,Sayed Shirzad,10/1/1994,29.82739726,Right hand Bat,Left arm Medium,Bowler,1,1,0,0,0,0,25,1,0,25,1,0,25.0,1.0,0.0,17,2,0,147.05,50.0,0,0,0,0,0,0,0,0,0,1,4,2,48,0,252,56,116,97,1,7,3,1/56,3/16,2/48,56.0,16.57,32.33,7.0,7.73,2.3,48.0,12.8,84.0,0,0,0,0,0,0,0,0,0,2,4,1,AFG,Retired,2019,2019,2021,2021,2015,2019
