Player Name,Born,Batting Style,Bowling Style,Playing Role,Innings_ODI_batting,Innings_T20_batting,Innings_Test_batting,NO_ODI,NO_T20,NO_Test,Runs_ODI_batting,Runs_T20_batting,Runs_Test_batting,HS_ODI,HS_T20,HS_Test,Ave_ODI_batting,Ave_T20_batting,Ave_Test_batting,BF_ODI,BF_T20,SR_ODI_batting,SR_T20_batting,100_ODI,100_T20,100_Test,50_ODI,50_T20,50_Test,0_ODI,0_T20,0_Test,Innings_ODI_bowling,Innings_T20_bowling,Innings_Test_bowling,Balls_ODI,Balls_Test,Runs_ODI_bowling,Runs_T20_bowling,Runs_Test_bowling,Wickets_ODI,Wickets_T20,Wickets_Test,BBI_ODI,BBI_T20,BBI_Test,Ave_ODI_bowling,Ave_T20_bowling,Ave_Test_bowling,Econ_ODI,Econ_T20,Econ_Test,SR_ODI_bowling,SR_T20_bowling,SR_Test_bowling,4_ODI,4_T20,5_ODI,5_T20,5_Test,10_Test,ODI_Matches,T20_Matches,Test_Matches,Country,SpanStart_ODI,SpanStart_Test,SpanStart_T20,Bowling Hand,AgeStart_ODI,AgeStart_Test,AgeStart_T20
JO Holder,1991-11-05,Right hand Bat,Pacer,Allrounder,114,44,119,24,14,18,2237,491,2952,99,38,202,24.85,16.36,29.22,2479,380,90.23,129.21,0,0,3,12,0,13,11,7,10,134,60,118,6402,11029,5878,1906,4821,159,66,160,0.18518518518518517,0.18518518518518517,0.14285714285714285,36.96,28.87,30.13,5.5,8.57,2.62,40.2,20.1,68.9,5,2,2,1,8,1,138,63,67,WI,2013,2014,2014,Right Hand,21.731506850000002,22.731506850000002,22.731506850000002
JP Duminy,1984-04-14,Left hand Bat,Spinner,Allrounder,179,75,80,40,25,10,5117,1934,2133,150,96,166,36.81,38.68,18.925,6052,1532,84.55,126.24,4,0,6,27,11,8,7,6,10,135,41,60,3513,2763,3143,599,1640,69,21,43,0.25,0.16666666666666666,0.0851063829787234,45.55,28.52,38.555,5.36,7.76,3.725,50.9,22.0,62.15,1,0,0,0,0,0,199,81,46,SA,2004,2008,2007,Right Hand,20.290410960000003,24.290410960000003,23.290410960000003
JP Faulkner,1990-04-29,Right hand Bat,Pacer,Allrounder,52,18,2,22,7,0,1032,159,45,116,41,23,34.4,14.45,22.5,990,138,104.24,115.21,1,0,0,4,0,0,4,0,0,67,24,2,3211,166,2962,684,98,96,36,6,0.125,0.18518518518518517,0.0784313725490196,30.85,19.0,16.33,5.53,7.96,3.54,33.4,14.3,27.6,4,0,0,1,0,0,69,24,1,AUS,2013,2013,2012,Left Hand,23.24931507,23.24931507,22.24931507
JS Foster,1980-04-15,Right hand Bat,Unknown,Batter,6,5,12,3,2,3,41,37,226,13,14,48,13.66,12.33,25.11,71,32,57.74,115.62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,5,7,ENG,2001,2001,2009,Unknown,21.28767123,21.28767123,29.28767123
JW Hastings,1985-11-04,Right hand Bat,Pacer,Allrounder,21,6,2,11,2,0,271,46,52,51,15,32,27.1,11.5,26.0,273,37,99.26,124.32,0,0,0,1,0,0,1,0,0,29,9,2,1486,234,1256,247,153,42,7,1,0.13333333333333333,0.21428571428571427,0.0196078431372549,29.9,35.28,153.0,5.07,7.96,3.92,35.3,26.5,234.0,1,0,1,0,0,0,29,9,1,AUS,2010,2012,2010,Right Hand,24.734246579999997,26.734246579999997,24.734246579999997
Jahurul Islam,1986-12-12,Right hand Bat,Spinner,Batter,13,3,14,1,0,1,270,31,347,53,18,48,22.5,10.33,26.69,371,23,72.77,134.78,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14,3,7,BAN,2010,2010,2010,Right Hand,23.630136989999997,23.630136989999997,23.630136989999997
Javed Ahmadi,1992-01-02,Right hand Bat,Spinner,Batter,44,2,6,0,0,0,1049,6,113,81,6,62,23.84,3.0,18.83,1380,7,76.01,85.71,0,0,0,7,0,1,2,1,0,19,0,3,452,150,363,0,69,9,0,1,0.10810810810810811,0.0,0.025,40.33,0.0,69.0,4.81,0.0,2.76,50.2,0.0,150.0,1,0,0,0,0,0,47,3,3,AFG,2010,2018,2012,Right Hand,18.57260274,26.57260274,20.57260274
Junaid Siddique,1987-10-30,Left hand Bat,Spinner,Batter,53,7,37,1,0,0,1196,159,969,100,71,106,23.0,22.71,26.18,1753,108,68.22,147.22,1,0,1,6,1,7,6,1,2,2,0,2,12,18,13,0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,3.66,0.0,0.0,0.0,0,0,0,0,0,0,54,7,19,BAN,2007,2008,2007,Right Hand,19.747945209999997,20.747945209999997,19.747945209999997
KDK Vithanage,1991-02-26,Left hand Bat,Spinner,Batter,6,3,16,1,0,2,75,40,370,27,38,103,15.0,13.33,26.42,90,34,83.33,117.64,0,0,1,0,0,1,0,0,1,2,0,5,12,174,17,0,133,0,0,1,0.0,0.0,0.0136986301369863,0.0,0.0,133.0,8.5,0.0,4.58,0.0,0.0,174.0,0,0,0,0,0,0,6,3,10,SL,2013,2013,2014,Right Hand,22.421917809999997,22.421917809999997,23.421917809999997
KIC Asalanka,1997-06-29,Left hand Bat,Spinner,Allrounder,52,49,6,8,5,0,1918,1075,88,110,80,29,43.59,24.43,14.66,2136,851,89.79,126.32,3,0,0,12,5,0,3,5,0,14,5,2,196,25,167,38,16,5,0,0,0.2222222222222222,0.0,0.0,33.4,0.0,0.0,5.11,6.16,3.84,39.2,0.0,0.0,1,0,0,0,0,0,59,49,3,SL,2021,2021,2021,Right Hand,24.08219178,24.08219178,24.08219178
KJ O'Brien,1984-03-04,Right hand Bat,Pacer,Allrounder,141,103,6,18,10,1,3619,1973,258,142,124,118,29.42,21.21,51.6,4076,1507,88.78,130.92,2,1,1,18,5,1,6,12,0,116,52,2,4296,60,3726,1149,31,114,58,0,0.3076923076923077,0.08888888888888889,0.0,32.68,19.81,0.0,5.2,7.51,3.1,37.6,15.8,0.0,5,1,0,0,0,0,153,110,3,IRE,2006,2018,2008,Right Hand,22.40273973,34.40273973,24.40273973
KL Rahul,1992-04-18,Right hand Bat,Unknown,Batter,70,68,86,14,8,2,2820,2265,2863,112,110,199,50.35,37.75,34.08,3211,1628,87.82,139.12,7,2,8,18,22,14,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,75,72,50,IND,2016,2014,2016,Unknown,24.279452050000003,22.279452050000003,24.279452050000003
KM Dabengwa,1980-08-17,Left hand Bat,Spinner,Allrounder,34,7,6,7,3,0,514,46,90,45,16,35,19.03,11.5,15.0,851,40,60.39,115.0,0,0,0,0,0,0,4,0,1,35,7,3,1109,438,936,106,249,23,2,5,0.2,1.0,0.023622047244094488,40.69,53.0,49.8,5.06,9.63,3.41,48.2,33.0,87.6,0,0,0,0,0,0,37,8,3,ZIM,2005,2005,2006,Left Hand,24.95068493,24.95068493,25.95068493
KMA Paul,1998-02-21,Right hand Bat,Pacer,Allrounder,22,16,6,7,7,0,320,187,96,46,29,47,21.33,20.77,16.0,330,166,96.96,112.65,0,0,0,0,0,0,2,2,1,29,23,5,1253,342,1238,700,189,34,25,6,0.08823529411764706,0.3333333333333333,0.08,36.41,28.0,31.5,5.92,9.09,3.31,36.8,18.4,57.0,0,0,0,1,0,0,30,23,3,WI,2018,2018,2018,Right Hand,20.43561644,20.43561644,20.43561644
KO Meth,1988-02-08,Right hand Bat,Pacer,Allrounder,8,1,4,0,1,1,106,6,72,53,6,31,13.25,0.0,24.0,183,6,57.92,100.0,0,0,0,1,0,0,2,0,0,9,2,3,406,324,419,64,98,6,0,4,0.038461538461538464,0.0,0.04878048780487805,69.83,0.0,24.5,6.19,9.14,1.81,67.6,0.0,81.0,0,0,0,0,0,0,11,2,2,ZIM,2006,2013,2012,Right Hand,18.471232880000002,25.471232880000002,24.471232880000002
KOA Powell,1990-03-06,Left hand Bat,Spinner,Batter,44,1,83,0,0,1,1005,12,2113,83,12,134,22.84,12.0,25.76,1278,14,78.63,85.71,0,0,3,9,0,7,4,0,8,0,0,1,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,46,1,44,WI,2009,2011,2014,Right Hand,19.397260269999997,21.397260269999997,24.397260269999997
KR Mayers,1992-09-08,Left hand Bat,Pacer,Allrounder,26,37,32,0,2,3,660,762,949,120,73,210,25.38,21.77,32.72,775,551,85.16,138.29,2,0,2,2,3,2,3,1,5,23,12,28,686,1524,632,152,622,14,0,34,0.06666666666666667,0.0,0.2777777777777778,45.14,0.0,18.29,5.52,9.5,2.44,49.0,0.0,44.8,0,0,0,0,1,0,28,38,18,WI,2021,2021,2020,Right Hand,28.89041096,28.89041096,27.89041096
KS Lokuarachchi,1982-05-20,Right hand Bat,Spinner,Allrounder,18,2,5,3,0,1,210,11,94,69,11,28,14.0,5.5,23.5,262,13,80.15,84.61,0,0,0,1,0,0,2,1,0,21,2,6,1011,594,725,48,295,31,2,5,0.09090909090909091,0.06451612903225806,0.0425531914893617,23.38,24.0,59.0,4.3,8.0,2.97,32.6,18.0,118.8,1,0,0,0,0,0,21,2,4,SL,2003,2003,2012,Right Hand,21.191780819999998,21.191780819999998,30.191780819999998
KS Williamson,1990-08-08,Right hand Bat,Spinner,Batter,157,90,176,17,13,17,6810,2575,8743,148,95,251,48.64,33.44,54.98,8368,2092,81.38,123.08,13,0,32,45,18,34,5,4,11,65,12,67,1467,2151,1310,164,1207,37,6,30,0.18181818181818182,0.125,0.09090909090909091,35.4,27.33,40.23,5.35,8.33,3.36,39.6,19.6,71.7,1,0,0,0,0,0,165,93,100,NZ,2010,2010,2011,Right Hand,19.97534247,19.97534247,20.97534247
Kamran Akmal,1982-01-13,Right hand Bat,Unknown,Batter,138,53,92,14,6,6,3236,987,2648,124,73,158,26.09,21.0,30.79,3855,825,83.94,119.63,5,0,6,10,5,12,10,7,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,157,58,53,PAK,2002,2002,2006,Unknown,20.542465749999998,20.542465749999998,24.542465749999998
Karim Janat,1998-08-11,Right hand Bat,Pacer,Allrounder,3,47,4,0,8,1,32,637,95,22,56,41,10.66,16.33,31.66,47,547,68.08,116.45,0,0,0,0,3,0,0,4,0,3,49,3,78,150,90,1140,105,0,42,0,0.0,0.45454545454545453,0.0,0.0,27.14,0.0,6.92,8.19,4.2,0.0,19.8,0.0,0,0,0,1,0,0,3,66,2,AFG,2017,2023,2016,Right Hand,18.96712329,24.96712329,17.96712329
Khurram Manzoor,1986-06-10,Right hand Bat,Spinner,Batter,7,3,30,0,0,1,236,11,817,83,10,146,33.71,3.66,28.17,375,27,62.93,40.74,0,0,1,3,0,7,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,3,16,PAK,2008,2009,2016,Right Hand,22.134246580000003,23.134246580000003,30.134246580000003
L Vincent,1978-11-11,Right hand Bat,Pacer,Batter,99,9,40,10,0,1,2413,174,1332,172,42,224,27.11,19.33,34.15,3453,174,69.88,100.0,3,0,3,11,0,9,8,1,4,3,0,1,20,6,25,0,2,1,0,0,10000.0,0.0,0.0,25.0,0.0,0.0,7.5,0.0,2.0,20.0,0.0,0.0,0,0,0,0,0,0,102,9,23,NZ,2001,2001,2006,Right Hand,22.71506849,22.71506849,27.71506849
LA Dawson,1990-03-01,Right hand Bat,Spinner,Allrounder,5,5,6,0,1,2,63,57,84,20,34,66,12.6,14.25,21.0,74,36,85.13,158.33,0,0,0,0,0,1,0,0,3,5,11,5,264,526,284,242,298,5,6,7,0.02857142857142857,0.1111111111111111,0.058823529411764705,56.8,40.33,42.57,6.45,7.11,3.39,52.8,34.0,75.1,0,0,0,0,0,0,6,11,3,ENG,2016,2016,2016,Left Hand,26.410958899999997,26.410958899999997,26.410958899999997
LD Chandimal,1989-11-18,Right hand Bat,Spinner,Batter,142,61,142,21,7,15,3854,1062,5479,111,66,206,31.85,19.66,43.14,5191,1025,74.24,103.6,4,0,15,24,6,26,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,157,68,79,SL,2010,2011,2010,Right Hand,20.695890409999997,21.695890409999997,20.695890409999997
LJ Tucker,1996-09-10,Right hand Bat,Unknown,Batter,42,70,12,5,8,1,841,1317,480,85,94,108,22.72,21.24,43.63,1041,1068,80.78,123.31,0,0,1,4,9,2,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,51,74,6,IRE,2019,2023,2016,Unknown,22.88493151,26.88493151,19.88493151
LM Jongwe,1995-02-06,Right hand Bat,Pacer,Allrounder,36,48,2,5,15,0,430,509,56,46,35,37,13.87,15.42,28.0,513,419,83.82,121.47,0,0,0,0,0,0,3,4,0,39,57,1,1415,102,1339,1469,68,40,66,1,0.8333333333333334,0.2222222222222222,0.014705882352941176,33.47,22.25,68.0,5.67,8.64,4.0,35.3,15.4,102.0,0,1,1,0,0,0,43,65,1,ZIM,2014,2021,2015,Right Hand,19.47671233,26.47671233,20.47671233
LMP Simmons,1985-01-25,Right hand Bat,Pacer,Batter,65,67,16,3,10,0,1958,1527,278,122,91,49,31.58,26.78,17.37,2680,1264,73.05,120.8,2,0,0,16,9,0,9,6,1,12,5,5,156,192,172,72,147,1,6,1,0.3333333333333333,0.21052631578947367,0.016666666666666666,172.0,12.0,147.0,6.61,10.04,4.59,156.0,7.1,192.0,0,1,0,0,0,0,68,68,8,WI,2006,2009,2007,Right Hand,21.50958904,24.50958904,22.50958904
LPC Silva,1979-12-14,Right hand Bat,Spinner,Batter,62,15,17,7,2,1,1587,175,537,107,38,152,28.85,13.46,33.56,2254,177,70.4,98.87,1,0,1,13,0,2,6,0,3,2,2,3,42,102,33,15,65,1,1,1,0.047619047619047616,0.25,0.017543859649122806,33.0,15.0,65.0,4.71,5.0,3.82,42.0,18.0,102.0,0,0,0,0,0,0,75,16,11,SL,1999,2006,2006,Right Hand,19.62465753,26.62465753,26.62465753
LRPL Taylor,1984-03-08,Right hand Bat,Spinner,Batter,220,94,196,39,21,24,8607,1909,7683,181,63,290,47.55,26.15,44.66,10330,1560,83.32,122.37,21,0,19,51,7,35,9,6,14,4,0,8,42,99,35,0,48,0,0,3,0.0,0.0,0.5,0.0,0.0,16.0,5.0,0.0,2.9,0.0,0.0,33.0,0,0,0,0,0,0,236,102,112,NZ,2006,2007,2006,Right Hand,22.39178082,23.39178082,22.39178082
LS Livingstone,1993-08-04,Right hand Bat,Spinner,Allrounder,22,37,2,3,8,1,558,691,16,95,103,9,29.36,23.82,16.0,542,464,102.95,148.92,0,1,0,3,1,0,2,2,0,19,31,0,566,0,523,658,0,17,24,0,0.1875,0.17647058823529413,0.0,30.76,27.41,0.0,5.54,8.43,0.0,33.2,19.5,0.0,0,0,0,0,0,0,25,48,1,ENG,2021,2022,2017,Right Hand,27.98630137,28.98630137,23.98630137
Litton Das,1994-10-13,Right hand Bat,Spinner,Batter,90,87,72,8,3,2,2563,1943,2461,176,83,141,31.25,23.13,35.15,2958,1557,86.64,124.79,5,0,3,12,11,16,14,5,2,0,0,1,0,12,0,0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0,0,0,0,0,0,91,89,41,BAN,2015,2015,2015,Right Hand,20.79452055,20.79452055,20.79452055
M Bhanuka,1995-04-29,Left hand Bat,Unknown,Batter,6,4,2,0,0,0,140,64,6,36,36,5,23.33,16.0,3.0,194,66,72.16,96.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,5,1,SL,2019,2021,2019,Unknown,24.24931507,26.24931507,24.24931507
M Jansen,2000-05-01,Right hand Bat,Pacer,Allrounder,19,8,21,5,2,4,422,64,401,75,21,84,30.14,10.66,23.58,373,64,113.13,100.0,0,0,0,1,0,2,1,1,2,23,13,22,1076,1980,1138,387,1117,35,13,49,0.1282051282051282,0.1875,0.14285714285714285,32.51,29.76,22.79,6.34,8.38,3.38,30.7,21.3,40.4,0,0,1,0,1,0,23,13,13,SA,2022,2021,2022,Left Hand,22.24383562,21.24383562,22.24383562
M Labuschagne,1994-06-22,Right hand Bat,Spinner,Batter,47,1,90,3,0,7,1656,2,4114,124,2,215,37.63,2.0,49.56,1994,4,83.04,50.0,2,0,11,11,0,20,2,0,4,10,0,44,203,1223,230,0,757,2,0,13,0.10526315789473684,0.0,0.06666666666666667,115.0,0.0,58.23,6.79,0.0,3.71,101.5,0.0,94.0,0,0,0,0,0,0,52,1,50,AUS,2020,2018,2022,Right Hand,26.10136986,24.10136986,28.10136986
M Shumba,2000-10-19,Left hand Bat,Spinner,Batter,9,27,8,2,8,0,57,385,111,26,66,41,8.14,20.26,13.87,117,356,48.71,108.14,0,0,0,0,1,0,1,0,0,2,5,5,41,370,42,103,250,0,4,1,0.0,0.1875,0.015625,0.0,25.75,250.0,6.14,8.58,4.05,0.0,18.0,370.0,0,0,0,0,0,0,10,30,4,ZIM,2021,2021,2020,Left Hand,20.77808219,20.77808219,19.77808219
M Vijay,1984-04-01,Right hand Bat,Spinner,Batter,16,9,105,0,0,1,339,169,3982,72,48,167,21.18,18.77,38.28,506,154,66.99,109.74,0,0,12,1,0,15,0,1,8,2,1,18,36,384,37,9,198,1,0,1,0.05263157894736842,0.0,0.08333333333333333,37.0,0.0,198.0,6.16,4.5,3.09,36.0,0.0,384.0,0,0,0,0,0,0,17,9,61,IND,2010,2008,2010,Right Hand,26.3260274,24.3260274,26.3260274
MA Carberry,1980-09-29,Left hand Bat,Spinner,Batter,6,1,12,0,0,0,114,7,345,63,7,60,19.0,7.0,28.75,180,7,63.33,100.0,0,0,0,1,0,1,0,0,2,1,0,0,6,0,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,1,6,ENG,2013,2010,2014,Right Hand,32.83287671,29.83287671,33.83287671
MC Henriques,1987-02-01,Right hand Bat,Pacer,Allrounder,15,21,8,2,4,1,117,355,164,22,62,81,9.0,20.88,23.42,192,285,60.93,124.56,0,0,0,0,2,2,0,0,2,12,10,4,402,330,347,194,164,8,7,2,0.09375,0.13636363636363635,0.020833333333333332,43.37,27.71,82.0,5.17,8.43,2.98,50.2,19.7,165.0,0,0,0,0,0,0,16,24,4,AUS,2009,2013,2009,Right Hand,22.49041096,26.49041096,22.49041096
MD Gunathilaka,1991-03-17,Left hand Bat,Spinner,Allrounder,46,45,16,1,0,0,1601,741,299,133,57,61,35.57,16.46,18.68,1844,615,86.82,120.48,2,0,0,11,3,2,1,4,0,22,12,6,402,198,371,155,111,8,6,1,0.0625,0.6666666666666666,0.0625,46.37,25.83,111.0,5.53,7.56,3.36,50.2,20.5,198.0,0,0,0,0,0,0,47,46,8,SL,2015,2017,2016,Right Hand,24.367123290000002,26.367123290000002,25.367123290000002
MD Shanaka,1991-09-09,Right hand Bat,Pacer,Allrounder,63,94,12,5,20,2,1299,1456,140,108,74,66,22.39,19.67,14.0,1420,1189,91.47,122.45,2,0,0,4,5,1,6,13,2,46,53,8,1056,762,999,719,431,27,33,13,0.11627906976744186,0.1875,0.06521739130434782,37.0,21.78,33.15,5.67,8.26,3.39,39.1,15.8,58.6,0,0,1,0,0,0,71,102,6,SL,2016,2016,2015,Right Hand,24.887671230000002,24.887671230000002,23.887671230000002
MDK Perera,1982-07-22,Right hand Bat,Spinner,Allrounder,12,2,77,0,0,8,152,1,1303,30,1,95,12.66,0.5,18.88,199,6,76.38,16.66,0,0,0,0,0,7,0,1,14,10,3,78,456,10805,409,72,5780,13,3,161,0.0625,0.11538461538461539,0.1875,31.46,24.0,35.9,5.38,7.2,3.2,35.0,20.0,67.1,0,0,0,0,8,2,13,3,43,SL,2007,2014,2011,Right Hand,25.019178080000003,32.01917808,29.019178080000003
MDKJ Perera,1990-08-17,Left hand Bat,Unknown,Batter,111,67,41,5,2,3,3237,1750,1177,135,84,153,30.53,26.92,30.97,3485,1334,92.88,131.18,6,0,2,17,14,7,12,3,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,116,68,22,SL,2013,2015,2013,Unknown,22.95068493,24.95068493,22.95068493
ME Trescothick,1975-12-25,Left hand Bat,Pacer,Batter,122,3,143,6,0,10,4335,166,5825,137,72,219,37.37,55.33,43.79,5087,131,85.21,126.71,12,0,14,21,2,29,13,0,12,13,0,10,232,300,219,0,155,4,0,1,0.2857142857142857,0.0,0.029411764705882353,54.75,0.0,155.0,5.66,0.0,3.1,58.0,0.0,300.0,0,0,0,0,0,0,123,3,76,ENG,2000,2000,2005,Right Hand,24.59452055,24.59452055,29.59452055
MEK Hussey,1975-05-27,Left hand Bat,Pacer,Batter,157,30,137,44,11,16,5442,721,6235,109,60,195,48.15,37.94,51.52,6243,529,87.16,136.29,3,0,19,39,4,29,3,1,12,13,1,32,240,588,235,5,306,2,0,7,0.045454545454545456,0.0,10000.0,117.5,0.0,43.71,5.87,5.0,3.12,120.0,0.0,84.0,0,0,0,0,0,0,185,38,79,AUS,2004,2005,2005,Right Hand,29.172602740000002,30.172602740000002,30.172602740000002
MF Maharoof,1984-09-07,Right hand Bat,Pacer,Allrounder,75,5,34,18,1,4,1113,33,556,69,13,72,19.52,8.25,18.53,1294,43,86.01,76.74,0,0,0,2,0,3,3,1,1,105,8,35,4640,2940,3789,199,1631,135,7,25,0.42857142857142855,0.1111111111111111,0.07692307692307693,28.06,28.42,65.24,4.89,7.37,3.32,34.3,23.1,117.6,4,0,2,0,0,0,109,8,22,SL,2004,2004,2006,Right Hand,19.893150679999998,19.893150679999998,21.893150679999998
MG Bracewell,1991-02-14,Left hand Bat,Spinner,Allrounder,16,15,14,4,5,1,510,167,259,140,61,74,42.5,16.7,19.92,430,134,118.6,124.62,2,0,0,0,1,1,0,3,1,19,19,16,738,1551,634,364,1003,15,24,24,0.14285714285714285,0.6,0.05333333333333334,42.26,15.16,41.79,5.15,6.4,3.88,49.2,14.2,64.6,0,0,0,0,0,0,19,22,8,NZ,2022,2022,2022,Right Hand,31.45479452,31.45479452,31.45479452
MJ Clarke,1981-04-02,Right hand Bat,Spinner,Batter,223,28,198,44,5,22,7981,488,8643,130,67,329,44.58,21.21,49.1,10104,473,78.98,103.17,8,0,28,58,1,27,10,2,9,106,15,65,2585,2435,2146,225,1184,57,6,31,0.14285714285714285,0.5,0.6666666666666666,37.64,37.5,38.19,4.98,8.65,2.91,45.3,26.0,78.5,1,0,1,0,2,0,245,34,115,AUS,2003,2004,2005,Left Hand,22.32328767,23.32328767,24.32328767
MJ Guptill,1986-09-30,Right hand Bat,Spinner,Batter,195,118,89,19,7,1,7346,3531,2586,237,105,189,41.73,31.81,29.38,8415,2602,87.29,135.7,18,2,3,39,20,17,16,3,10,11,1,18,109,428,98,11,298,4,0,8,0.3333333333333333,0.0,0.2727272727272727,24.5,0.0,37.25,5.39,11.0,4.17,27.2,0.0,53.5,0,0,0,0,0,0,198,122,47,NZ,2009,2009,2009,Right Hand,22.83013699,22.83013699,22.83013699
MJ North,1979-07-28,Left hand Bat,Spinner,Batter,2,1,35,0,0,2,6,20,1171,5,20,128,3.0,20.0,35.48,19,21,31.57,95.23,0,0,5,0,0,4,0,0,5,1,0,19,18,1258,16,0,591,0,0,14,0.0,0.0,0.10909090909090909,0.0,0.0,42.21,5.33,0.0,2.81,0.0,0.0,89.8,0,0,0,0,1,0,2,1,21,AUS,2009,2009,2009,Right Hand,30.002739730000002,30.002739730000002,30.002739730000002
MJ Prior,1982-02-26,Right hand Bat,Unknown,Batter,62,8,123,9,2,21,1282,127,4099,87,32,131,24.18,21.16,40.18,1670,100,76.76,127.0,0,0,7,3,0,28,5,1,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,68,10,79,ENG,2004,2007,2007,Unknown,22.421917809999997,25.421917809999997,25.421917809999997
MJ Santner,1992-02-05,Left hand Bat,Spinner,Allrounder,78,70,35,29,29,2,1355,675,804,67,77,126,27.65,16.46,24.36,1485,552,91.24,122.28,0,0,1,3,1,2,3,5,3,99,102,44,4875,4553,3960,2533,2080,107,115,53,0.1,0.36363636363636365,0.08823529411764706,37.0,22.02,39.24,4.87,7.05,2.74,45.5,18.7,85.9,0,3,2,0,0,0,104,104,26,NZ,2015,2015,2015,Left Hand,23.47945205,23.47945205,23.47945205
ML Udawatte,1986-07-19,Left hand Bat,Spinner,Batter,9,8,4,0,0,0,257,96,23,73,25,19,28.55,12.0,5.75,383,87,67.1,110.34,0,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,8,2,SL,2008,2018,2008,Right Hand,22.02739726,32.02739726,22.02739726
MM Ali,1987-06-18,Left hand Bat,Spinner,Allrounder,112,75,118,15,17,8,2355,1229,3094,128,72,155,24.27,21.18,28.12,2399,863,98.16,142.41,3,0,5,6,7,15,6,9,15,128,71,119,5988,12610,5311,1384,7612,111,51,204,0.08695652173913043,0.125,0.11320754716981132,47.84,27.13,37.31,5.32,8.31,3.62,53.9,19.5,61.8,2,0,0,0,5,1,138,92,68,ENG,2014,2014,2014,Right Hand,27.112328769999998,27.112328769999998,27.112328769999998
MN Samuels,1981-02-05,Right hand Bat,Spinner,Batter,196,65,127,26,10,7,5606,1611,3917,133,89,260,32.97,29.29,32.64,7463,1386,75.11,116.23,10,0,7,30,10,24,11,0,14,134,30,69,5091,4392,4127,622,2445,89,22,41,0.25,0.13043478260869565,0.3076923076923077,46.37,28.27,59.63,4.86,7.79,3.34,57.2,21.7,107.1,0,0,0,0,0,0,207,67,71,WI,2000,2000,2007,Right Hand,19.47945205,19.47945205,26.47945205
MN Waller,1984-09-28,Right hand Bat,Spinner,Batter,72,31,28,6,8,1,1259,613,577,99,68,72,19.07,26.65,21.37,1639,443,76.81,138.37,0,0,0,5,1,4,10,2,4,30,3,9,666,456,566,42,218,10,0,8,0.045454545454545456,0.0,0.06779661016949153,56.6,0.0,27.25,5.09,8.4,2.86,66.6,0.0,57.0,0,0,0,0,0,0,79,32,14,ZIM,2009,2011,2011,Right Hand,24.835616440000003,26.835616440000003,26.835616440000003
MP Vaughan,1974-10-29,Right hand Bat,Spinner,Batter,83,2,147,10,0,9,1982,27,5719,90,27,197,27.15,13.5,41.44,2898,22,68.39,122.72,0,0,18,16,0,18,9,1,9,28,0,35,796,978,649,0,561,16,0,6,0.18181818181818182,0.0,0.028169014084507043,40.56,0.0,93.5,4.89,0.0,3.44,49.7,0.0,163.0,1,0,0,0,0,0,86,2,82,ENG,2001,1999,2005,Right Hand,26.75068493,24.75068493,30.75068493
